activity_intensity_score,contribution_consistency,repo_creation_rate,commit_freq_per_year,recent_activity_ratio,code_change_rate,development_velocity,repo_count_all,recent_active_repo_coverage,multitasking_breadth,multitasking_share_of_portfolio,multitasking_index,multitasking_score,tech_stack_breadth,language_specialization,language_balance,repo_language_diversity,avg_languages_per_repo_x,avg_repo_size,community_engagement_score,collaboration_ratio,fork_contribution_rate,mentorship_score,total_forked_repos_owned,total_stars_received,total_forks_received,total_watchers,network_influence,social_coding_index,repo_active_score,showcase_score,maintenance_rate,maintenance_score,owner_login,avg_stars_per_repo,max_stars_repo,stars_std_dev,avg_forks_per_repo,max_forks_repo,avg_watchers_per_repo,avg_languages_per_repo_y,public_repo_ratio,avg_languages_per_repo,project_complexity,code_review_participation,code_review_index,reputation_score,impact_factor,influence_growth_rate,viral_repo_score,lead_org,lead_mentorship,lead_review,lead_support,leadership_score,profile_completeness,maintainer_score,team_player_score,generalist_score,work_consistency,learning_velocity,innovation_index
95,0.5117527109348832,1.7257683215130022,5.177304964539007,0.9962825278810409,583.6714285714286,6809.5,9.0,0.45454545454545453,1.0,0.5,0.7272727272727273,0.7272727272727273,9,0.5,0.6799999999999999,5.0,2.8,84262.4,23,0.6727272727272727,0.6842105263157895,0.38350407144733384,0.0,334.0,114.0,25.0,5.872117789475416,0.33957454630350464,0.5263157894736842,1.0,0,1.0,JoaquinGimenez1,33.4,331.0,104.5681064612384,11.4,112.0,2.5,2.8,1.0,0.0,0.2763280811912525,0.125,0.11442867622578702,3.3523929584210355,29.57894736842105,0.7670081428946677,9.622093023255815,0.3333333333333333,0.10279205664876061,0.10385735245157404,0.0,0.17341535698404767,1.0,0.47619047619047616,0.45532695361346087,0.7499999999375,0.24208493439127912,0.747211895848513,0.42012842292735647
27,0.5746144318654991,0.5742003146303094,0.701800384548156,0.9666666666666667,2828.0263157894738,17910.833333333332,9.0,1.25,1.0,0.5,1.125,1.125,9,0.2857142857142857,0.7755102040816326,5.0,1.2222222222222223,20487.444444444445,12,1.0,1.9,0.25520013983569306,0.0,9.0,1.0,10.0,3.2188758248682006,0.16177467684140368,0.3,0.0,0,1.0,ns476,1.0,5.0,1.5811388300841898,0.1111111111111111,1.0,1.1111111111111112,1.2222222222222223,1.0,0.0,0.5599999999849121,0.3076923076923077,0.18840173335875152,1.5201804919084165,1.1,0.5742003146303094,2.5,0.0,0.06840226527911758,0.06911115902519531,0.0,0.037763024652730216,1.0,0.45,0.4999999998,0.7499999999375,0.3874258869601202,0.7249999999395833,0.06896521352056177
235,0.4188601767262678,0.45768025078369906,4.80564263322884,0.9957627118644068,9.649999999999999,128.66666666666666,2.0,0.5,0.4,0.6666666666666666,0.45,0.45,5,1.0,0.0,1.0,4.0,317201.0,602,1.4090909090909092,0.0,41.877742946708466,0.0,1438.0,144.0,23.0,6.84587987526405,0.9999999997884534,1.0,0.0,0,1.0,lrapoport-cf,719.0,1437.0,1015.4053377838823,72.0,144.0,11.5,4.0,1.0,0.0,0.25507953670917305,13.071428571428571,0.9999999998645942,3.5064415471507577,575.3333333333334,0.45768025078369906,1.9958333333333333,0.0,0.9999999997319662,0.9999999997291884,0.0,0.5499999998520259,1.0,0.6666666666666666,0.42272727244545455,0.41666666663194446,0.4145513072043932,0.41490112990892775,0.4472135954764156
20,0.5770912850072497,0.5292411793136781,0.6174480425326244,0.96,248.05952380952382,3472.8333333333335,6.0,1.6666666666666667,1.0,0.7142857142857143,1.3333333333333335,1.3333333333333335,7,0.3333333333333333,0.7222222222222222,4.0,3.6666666666666665,539783.8333333334,53,1.25,2.142857142857143,0.3087240212663122,0.0,4381.0,280.0,52.0,7.889646467940241,0.3830913867330533,0.2857142857142857,0.6666666666666666,0,1.0,hhoughgg,730.1666666666666,4380.0,1788.0459073152085,46.666666666666664,280.0,8.666666666666666,3.6666666666666665,1.0,0.0,0.16928766236202525,0.2727272727272727,0.17219479943605742,4.66360830441202,705.8571428571429,2.5579990333494442,5.990426259402781,0.0,0.08274847503724085,0.07166232614484214,0.0,0.043294431492002725,1.0,0.35294117647058826,0.5749999997499999,0.5833333332847223,0.28995434071430065,0.5599999999533334,0.7745966692007068
1,0.7142857142857143,0.9979948960991615,0.0,0.5,41.980000000000004,699.6666666666666,10.0,5.0,1.0,0.45454545454545453,3.0,3.0,6,0.6,0.48,2.0,2.2,182778.1,8,0.0,1.0625,0.06653299307327744,0.0,4.0,1.0,15.0,2.5257286443082556,0.09027672927797976,0.0,0.0,0,1.0,sesteves,0.4,1.0,0.5163977794943222,0.1,1.0,1.5,2.2,1.0,0.0,0.0480844673546705,1.0,0.5090089532624668,1.104292183572449,0.375,0.26613197229310975,0.7142857142857143,0.0,0.017833091490240233,0.018017906524933576,0.0,0.009845163326570795,1.0,0.47619047619047616,0.2,0.49999999995833333,0.4364916737186252,0.24999999997916666,0.04597680901370785
41,0.5814448169551476,0.5178529203121305,1.380941120832348,0.9795918367346939,119.05263157894737,1508.0,6.0,1.0,1.0,0.7142857142857143,1.0,1.0,9,0.3333333333333333,0.7222222222222222,4.0,2.1666666666666665,103161.5,62,1.1176470588235294,2.0,0.5178529203121305,0.0,2.0,1.0,12.0,2.8622008809294686,0.41675868365186247,0.5714285714285714,1.0,0,1.0,mtlemilio,0.3333333333333333,2.0,0.816496580927726,0.16666666666666666,1.0,2.0,2.1666666666666665,1.0,0.0,0.18442051536786436,0.3157894736842105,0.22801502664758094,1.0920455852163726,0.5714285714285714,0.6041617403641523,1.5,0.0,0.13880209020873668,0.1402405796109514,0.0,0.07662884749524812,1.0,0.35294117647058826,0.5352941174235294,0.7499999999375,0.289897949174207,0.7346938774897959,0.032510513430911596
880,0.4578429221627127,1.1277033985581875,136.45211122554068,0.9988662131519275,8.5,127.5,3.0,0.2727272727272727,0.6,0.75,0.43636363636363634,0.43636363636363634,3,1.0,0.0,1.0,1.3333333333333333,63365.333333333336,6,1.4203296703296704,0.5,0.0,0.0,206.0,29.0,30.0,5.167639042905921,0.9751069571238411,2.5,0.0,0,1.0,hrushikeshdeshpande,68.66666666666667,161.0,81.45141701243345,9.666666666666666,17.0,10.0,1.3333333333333333,1.0,0.0,0.24146884969978638,0.0,0.0,3.092470174642705,66.0,5.262615859938208,2.311004784688995,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5260989008148351,0.24999999997916666,0.4574176873586699,0.24971655326717215,0.32994567553579607
7,0.6168927495465867,0.0,1.2564543889845095,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1.3333333333333333,0.0,0.6282271944922547,0.0,0.0,0.0,0.0,0.0,0.3006013722098454,1.0,0.0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.2,0.18506560688105472,0.0,0.0,0.0,0.0,0.0,0.16838612722109794,0.17013121376210946,0.0,0.09296138727980617,1.0,0.0,0.3999999997333333,0.0,1.0,0.0,0.0
434,0.5516789196395598,17.23420888055034,25.337711069418383,0.9988751406074241,782.8421052631579,4958.0,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,12,0.6666666666666666,0.5185185185185186,4.0,3.7,1202424.5,693,0.600896860986547,0.3815789473684211,8.902439024390242,0.0,13704.0,786.0,124.0,9.013838751608395,0.9465434694230439,0.06578947368421052,0.6666666666666666,0,1.0,thomasgauvin,685.2,6796.0,2089.8789086048932,39.3,389.0,6.2,3.7,1.0,0.0,0.23707891329016972,0.624,0.8119999998645941,5.551080300250524,100.5,10.500312695434646,9.903818128825415,0.0,0.9999999997319662,0.9999999997291884,0.0,0.5499999998520259,1.0,0.47619047619047616,0.256584847649469,0.9999999999166667,0.24691189784769815,0.9988751405241845,0.9999999999473577
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09046465598483613,0.0,0.0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0
11,0.6452664409647783,0.0,0.3199883109292811,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13,1.25,4.0,0.3199883109292811,0.0,0.0,0.0,0.0,0.0,0.2064258720409166,2.0,0.0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.5,0.29332827375618886,0.0,0.0,0.0,0.0,0.0,0.08576768548988127,0.08665654751237778,0.0,0.047349999423934,1.0,0.0,0.5749999997499999,0.0,1.0,0.0,0.0
7,0.5378544070245036,0.9609153503442689,0.36958282705548806,0.9230769230769231,848.9250000000001,5659.5,10.0,1.25,1.0,0.45454545454545453,1.125,1.125,6,0.5555555555555556,0.6419753086419753,5.0,2.6,381306.4,29,0.3333333333333333,0.5,0.0,0.0,3.0,1.0,13.0,2.302585092994046,0.24721411865258436,0.21428571428571427,0.3333333333333333,0,1.0,dh94,0.3,1.0,0.48304589153964794,0.1,1.0,1.3,2.6,1.0,0.0,0.3017667389778008,0.0,0.0,0.9704060527839234,0.35714285714285715,0.22174969623329283,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.19999999993333334,0.49999999995833333,0.38311930866147814,0.4615384615,0.03981708459081636
23,0.6168186689916714,0.0,2.07977207977208,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12,1.0,3.0,3.4662867996201325,0.0,0.0,0.0,0.0,0.0,0.3917906598994504,2.0,0.0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,1.25,0.969355342809998,0.0,0.0,0.0,0.0,0.0,0.9290820504791824,0.938710685619996,0.0,0.512920854791713,1.0,0.0,0.4999999998,0.0,1.0,0.0,0.0
14,0.6091987924391681,0.0,2.923340961098398,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0.5,1.0,1.2528604118993134,0.0,0.0,0.0,0.0,0.0,0.28917223764708005,3.0,0.0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.6,0.46964456841381963,0.0,0.0,0.0,0.0,0.0,0.3358089470782308,0.33928913682763934,0.0,0.18539095884290863,1.0,0.0,0.34999999989999997,0.0,1.0,0.0,0.0
30,0.7193255392976179,1.4627862595419847,0.27862595419847325,0.990909090909091,752.75,3011.0,10.0,0.8,0.8,0.36363636363636365,0.8,0.8,9,0.3333333333333333,0.7901234567901234,6.0,2.0,33510.6,591,2.8,6.818181818181818,0.9403625954198473,0.0,30.0,3.0,19.0,6.050912005751402,0.7939627980989294,0.18181818181818182,0.3333333333333333,0,1.0,punkeel,3.0,17.0,5.374838498865699,0.3,1.0,1.9,2.0,1.0,0.0,0.2030999146805063,1.5,0.6131827120562431,2.901416827282058,1.6363636363636365,14.070610687022901,4.25,1.0,0.2520489673394431,0.22636542411248609,0.0,0.48349022339130227,1.0,0.47619047619047616,0.9999999997,0.7499999999375,0.3582158630340285,0.7431818181198864,0.12591267709457318
611,0.4065011339761929,5.003115264797508,36.992731048805815,0.9986666666666667,577.6285714285716,6739.0,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,8,0.9,0.17999999999999994,2.0,3.9,187551.8,553,0.11860940695296524,0.1791044776119403,4.9273104880581515,0.0,87.0,29.0,16.0,5.19295685089021,0.8058422060325442,0.14925373134328357,0.0,0,1.0,tonai,8.7,85.0,26.816454318612333,2.9,29.0,1.6,3.9,1.0,0.0,0.3526878414405045,1.4444444444444444,0.9999999998645942,3.1784848011889104,2.1641791044776117,3.4870197300103842,8.762886597938145,0.0,0.9999999997319662,0.9999999997291884,0.0,0.5499999998520259,1.0,0.47619047619047616,0.07140371758455574,0.6666666666111111,0.24495688456704487,0.6657777777222963,0.21442156266116177
567,0.37579405564433793,4.696043743969121,58.11354133161788,0.9986168741355463,38.989999999999995,649.8333333333334,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,6,0.6666666666666666,0.49382716049382713,3.0,3.1,29337.5,164,0.13911290322580644,0.7317073170731707,0.35220328079768415,0.0,1195.0,75.0,10.0,6.778784897685177,0.6749701966626057,0.24390243902439024,1.0,0,1.0,yuyinws,119.5,614.0,188.80163017186996,7.5,43.0,1.0,3.1,1.0,0.0,0.07763597980841822,0.046875,0.07112786757596604,4.394278143413529,32.80487804878049,9.861691862335157,5.095435684647303,0.6666666666666666,0.09440238653791372,0.09538073515193206,0.0,0.28545031565198953,1.0,0.47619047619047616,0.42140866768788676,0.49999999995833333,0.38760742177715485,0.4993084370261641,0.7946809148432069
38,0.3810046038557997,1.2519488618646708,3.9834736513875892,0.9975786924939467,314.95,5249.166666666667,10.0,1.6666666666666667,1.0,0.45454545454545453,1.3333333333333335,1.3333333333333335,9,0.42857142857142855,0.6938775510204082,4.0,1.9,23944.3,104,0.08333333333333333,0.8333333333333334,0.1707202993451824,0.0,935.0,431.0,27.0,7.0587581525186645,0.5427254714574228,0.16666666666666666,0.16666666666666666,0,1.0,alexanderdavide,93.5,696.0,216.88156009931114,43.1,371.0,2.7,1.9,1.0,0.0,0.1155391978444271,0.0,0.0,4.23183250805256,149.75,2.7315247895229184,7.365079365079365,0.0,0.04575881193426469,0.0,0.0,0.016015584176992642,1.0,0.47619047619047616,0.19166666665,0.7499999999375,0.3012421226659923,0.7481840193081114,0.7029341388463385
374,0.3454716322179902,2.724558347847723,32.876337397362526,0.9975550122249389,290.88,4848.0,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,16,0.7,0.4800000000000001,4.0,4.8,112066.3,22,0.03305785123966942,0.0967741935483871,0.0,0.0,9.0,3.0,10.0,3.871201010907891,0.26759617608954894,0.3225806451612903,1.0,0,1.0,jakobkordez,0.9,3.0,0.9944289260117533,0.3,2.0,1.0,4.8,1.0,0.0,0.19725031004240054,0.0,0.0,1.8667540821883892,0.4838709677419355,1.725553620303558,1.5789473684210527,1.0,0.0,0.0,0.0,0.35,1.0,0.7142857142857143,0.37927219407496665,0.9999999999166667,0.4750772056778334,0.9975550121418093,0.06896521352056176
544,0.4828013881743365,0.5291133123942982,30.688572118869292,0.9982238010657194,53.779069767441854,770.8333333333334,6.0,0.45454545454545453,1.0,0.7142857142857143,0.7272727272727273,0.7272727272727273,8,0.4,0.72,4.0,2.3333333333333335,188661.16666666666,413,0.5329512893982808,1.7142857142857142,0.8818555206571635,0.0,14.0,16.0,10.0,4.219507705176107,0.8081899345623907,1.4285714285714286,0.3333333333333333,0,1.0,gy-mate,2.3333333333333335,10.0,3.881580434135903,2.6666666666666665,16.0,1.6666666666666667,2.3333333333333335,1.0,0.0,0.2283542839981284,0.11494252873563218,0.17687961807135028,2.3317041409478327,6.571428571428571,1.5873399371828945,3.0,0.0,0.23636709329658834,0.23881670740706834,0.0,0.1304918241352196,1.0,0.35294117647058826,0.359885386712894,0.6666666666111111,0.375440982974096,0.665482533988356,0.08601473353321734
229,0.34789411372306495,2.824272042353899,16.425371614742414,0.9977272727272727,704.6704545454546,10335.166666666666,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,7,0.4444444444444444,0.5925925925925926,3.0,4.4,146532.6,109,0.036036036036036036,1.1282051282051282,0.11148442272449602,0.0,175.0,30.0,12.0,5.32544603393629,0.4739805561027907,0.2564102564102564,0.6666666666666666,0,1.0,LarchLiu,17.5,105.0,35.89258666880639,3.0,20.0,1.2,4.4,1.0,0.0,0.19692578399171395,0.0,0.0,3.321218013201742,6.0256410256410255,2.6756261453879047,5.675675675675675,0.0,0.029881594354141082,0.0,0.0,0.010458558023949379,1.0,0.47619047619047616,0.21081081080360362,0.5833333332847223,0.32776085768656504,0.5820075757090751,0.30410800681645955
190,0.4869259471223501,1.339613408367996,9.555908979691706,0.9951923076923077,837.37,13956.166666666666,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,8,0.7777777777777778,0.37037037037037024,3.0,2.1,61993.1,255,0.7592592592592593,1.0625,0.1786151211157328,0.0,3732.0,267.0,39.0,7.775485820240915,0.700604393537238,0.625,0.16666666666666666,0,1.0,tmkx,373.2,3212.0,1008.1319137670206,26.7,239.0,3.9,2.1,1.0,0.0,0.3493868331393819,0.013513513513513514,0.018849518586434466,4.913681771807283,266.625,5.090530951798385,8.583645109567076,0.0,0.04787489107680837,0.024185523659355418,0.0,0.02159331660875401,1.0,0.47619047619047616,0.42777777762592595,0.6666666666111111,0.2701740228262581,0.66346153840625,0.9999999999473577
0,1.0,2.3548387096774195,0.0,0.0,13.734375,146.5,9.0,5.0,1.0,0.5,3.0,3.0,9,0.6,0.5800000000000001,4.0,1.5,15776.9,8,0.0,0.75,0.0,0.0,12.0,3.0,5.0,2.4423470353692043,0.12657419170004122,0.0,0.0,0,1.0,VergeDX,1.2,8.0,2.485513584307633,0.3,3.0,0.5,1.5,1.0,0.0,0.03072046774899475,0.0,0.0,1.0467436794624392,0.75,0.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,1.0,0.47619047619047616,0.15000000000000002,0.7499999999375,0.32559912566428245,0.0,0.07963416918163271
262,0.3543493066092607,9.92364990689013,33.577281191806335,0.9985549132947977,308.6190476190476,4320.666666666667,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,7,0.375,0.75,5.0,2.1,58922.5,130,0.056451612903225805,1.0405405405405406,0.13594040968342644,0.0,16.0,4.0,12.0,5.572154032177765,0.6297202126783638,0.13513513513513514,0.16666666666666666,0,1.0,Ahacad,1.6,15.0,4.718756898449704,0.4,4.0,1.2,2.1,1.0,0.0,0.11154094643538831,0.06666666666666667,0.05174045348152432,2.620345706894375,0.32432432432432434,16.85661080074488,5.769230769230769,1.0,0.03643662566683721,0.03681424029638197,0.0,0.3701156670426694,1.0,0.47619047619047616,0.5669354838596774,0.5833333332847223,0.2532143626445485,0.5824903660400912,0.0919536180274157
767,0.36563346699194277,6.7451847995835506,65.74180114523686,0.9996305873660879,47.31,788.5,10.0,0.5555555555555556,1.0,0.45454545454545453,0.7777777777777778,0.7777777777777778,8,0.6,0.5800000000000001,4.0,3.1,33760.6,209,0.021645021645021644,0.09722222222222222,5.890161374284228,0.0,14.0,1.0,10.0,5.27556037942542,0.6497047478798388,0.1111111111111111,0.3333333333333333,0,1.0,tutods,1.4,5.0,2.1186998109427604,0.1,1.0,1.0,3.1,1.0,0.0,0.05930853304581811,7.5,0.9999999998645942,2.314032931123653,0.2222222222222222,8.83524206142634,2.0833333333333335,0.3333333333333333,0.9999999997319662,0.9999999997291884,0.0,0.6666666665186924,1.0,0.5555555555555556,0.14260461760028859,0.6666666666111111,0.39787423645753567,0.6664203915218568,0.08601473353321734
0,1.0,3.199415631848064,0.0,0.9956709956709957,248.76136363636363,3648.5,10.0,5.0,1.0,0.45454545454545453,3.0,3.0,7,0.5,0.7,6.0,2.6,130391.3,26,0.0,0.2702702702702703,0.0,0.0,44.0,21.0,11.0,4.590056548178043,0.2532543296067681,0.0,1.0,0,1.0,moudev,4.4,23.0,6.801960501698511,2.1,14.0,1.1,2.6,1.0,0.0,0.0963160860482957,0.0,0.0,2.700855502381504,2.324324324324324,1.9551984416849282,4.259259259259259,0.3333333333333333,0.0,0.0,0.0,0.11666666666666665,1.0,0.47619047619047616,0.1707207207207207,0.5833333332847223,0.3927883873488088,0.5808080807596802,0.15248782455629903
31,0.4890346662691205,4.55526941362916,1.5184231378763868,0.9991721854304636,670.1451612903226,8309.8,10.0,0.8,0.8,0.36363636363636365,0.8,0.8,7,0.4,0.7,4.0,2.7,39604.7,184,0.45454545454545453,0.578125,0.03615293185419968,0.0,257.0,266.0,19.0,7.248859627929911,0.5681123186137991,0.0625,0.3333333333333333,0,1.0,Mokkapps,25.7,121.0,36.33807308534061,26.6,214.0,1.9,2.7,1.0,0.0,0.1636075556086783,0.0,0.0,4.719231254097038,12.328125,31.742274167987322,4.531835205992509,0.0,0.009690207994795752,0.0,0.0,0.003391572798178513,1.0,0.47619047619047616,0.2519886362727273,0.5833333332847223,0.4142617383559349,0.582850441452533,0.36853215956695096
30,0.3948783664802693,1.6529035695258392,2.62519978689398,0.9714285714285714,1212.8382352941176,13745.5,10.0,0.7142857142857143,1.0,0.45454545454545453,0.8571428571428572,0.8571428571428572,6,0.4444444444444444,0.5925925925925926,3.0,2.4,24181.4,53,0.10714285714285714,0.16666666666666666,0.0,0.0,336.0,20.0,26.0,5.916202062607435,0.38932888042057373,0.3333333333333333,0.6666666666666666,0,1.0,owlnai,16.8,104.0,31.3311682715975,1.0,4.0,1.3,2.4,1.0,0.0,0.31113303718483365,0.0,0.0,3.694701802246768,20.88888888888889,8.36174746936601,5.842696629213483,0.3333333333333333,0.0,0.0,0.0,0.11666666666666665,1.0,0.7142857142857143,0.18214285712142855,0.49999999995833333,0.3490461712013905,0.48571428567380953,0.2979637773580618
9,0.41935483870967744,2.6084277969443077,0.0,0.9411764705882353,32.74193548387097,406.0,10.0,4.0,0.8,0.36363636363636365,2.4,2.4,9,0.3333333333333333,0.7777777777777778,5.0,1.8,69280.7,260,9.0,1.0,0.0,0.0,20218.0,771.0,156.0,9.33189406752876,0.6791633086465358,0.0,0.6666666666666666,0,1.0,signed-log,2021.8,20207.0,6389.628728563882,77.1,770.0,15.6,1.8,1.0,0.0,0.021503717653797397,0.0,0.0,5.095827519499723,725.3333333333334,1.169295219319862,9.989618350800871,0.0,0.0,0.0,0.0,0.0,1.0,0.47619047619047616,0.6499999997,0.7499999999375,0.24036344659677691,0.7058823528823529,0.9999999999473577
276,0.35662358576544706,0.837018837018837,15.425061425061424,0.9985422740524781,143.4787234042553,2247.8333333333335,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,12,0.2,0.84,7.0,2.0,19568.3,960,0.0694980694980695,0.4666666666666667,0.05978705978705978,0.0,120.0,14.0,41.0,5.605802066295998,0.8623511029751834,0.6666666666666666,1.0,0,1.0,SteveDesmond-ca,12.0,65.0,23.199616855073753,1.4,11.0,4.1,2.0,1.0,0.0,0.22336980864854072,0.0,0.0,3.349651661339815,9.866666666666667,5.679770679770679,5.0,1.0,0.016024953303105306,0.0,0.0,0.35560873365608686,1.0,0.5555555555555556,0.4641827541688545,0.9999999999166667,0.340912801695152,0.9985422739692662,0.25182535418914637
34,0.4217420775194902,4.489206827309237,2.5652610441767068,0.9961685823754789,57.1,913.6,10.0,2.0,0.8,0.36363636363636365,1.4,1.4,10,0.3333333333333333,0.7654320987654322,5.0,2.9,123761.2,45,0.1724137931034483,0.64,0.13742469879518074,0.0,8.0,2.0,10.0,4.356708826689592,0.3548544966174457,0.02,1.0,0,1.0,BashCloud,0.8,5.0,1.6193277068654826,0.2,1.0,1.0,2.9,1.0,0.0,0.060200223163224736,0.25,0.13740540100348714,1.9539455124713205,0.24,3.2065763052208838,2.7777777777777777,0.0,0.03683446532961518,0.024810802006974296,0.0,0.017854223266760172,1.0,0.47619047619047616,0.17972413789655173,0.8333333332638889,0.3306703752447913,0.8301404852437207,0.06502102686182319
3,0.5384615384615384,6.707172495554238,0.32454060462359213,0.9444444444444444,239.75925925925927,2589.4,10.0,2.0,0.8,0.36363636363636365,1.4,1.4,7,0.75,0.40625,3.0,2.5,13044.2,152,0.0,0.8253968253968254,0.0,0.0,61.0,10.0,11.0,5.000584958242754,0.6048033808662759,0.015873015873015872,1.0,0,1.0,vaakian,6.1,22.0,8.332666639997866,1.0,7.0,1.1,2.5,1.0,0.0,0.09214663215434432,0.0,0.0,2.90309248564763,1.2857142857142858,5.517190278601066,3.098591549295775,0.3333333333333333,0.0,0.0,0.0,0.11666666666666665,1.0,0.47619047619047616,0.28174603174603174,0.5833333332847223,0.42265231732520975,0.5509259258800154,0.1795451788492669
83,0.5061777519857953,1.3059033989266546,7.835420393559929,0.9982078853046595,400.74418604651163,5744.0,8.0,0.7142857142857143,1.0,0.5555555555555556,0.8571428571428572,0.8571428571428572,8,0.2857142857142857,0.7755102040816326,5.0,2.375,179287.375,182,0.673469387755102,1.7777777777777777,0.32647584973166366,0.0,2807.0,202.0,39.0,7.4462933413146635,0.7422402768628567,0.6666666666666666,0.6666666666666666,0,1.0,canstand,350.875,2732.0,962.3420000187043,25.25,188.0,4.875,2.375,1.0,0.0,0.2913825151065715,0.07142857142857142,0.07992100986266926,3.8605978336880353,356.77777777777777,0.48971377459749554,7.764120781527531,0.0,0.0875065652195509,0.08841344829676707,0.0,0.048309987486196235,1.0,0.42105263157894735,0.40204081619183674,0.6666666666111111,0.2671873726853485,0.6654719234809836,0.8944271909528312
25,0.4975956264436511,0.756405425772419,0.9626978146194424,0.9871794871794872,1306.6951219512193,17858.166666666668,10.0,0.8333333333333334,1.0,0.45454545454545453,0.9166666666666667,0.9166666666666667,7,0.375,0.75,5.0,1.7,20151.7,58,0.7333333333333333,2.0,0.0,0.0,10.0,4.0,17.0,3.5263605246161616,0.35543634614024483,0.4166666666666667,0.16666666666666666,0,1.0,carlosingles,1.0,6.0,1.8856180831641267,0.4,2.0,1.7,1.7,1.0,0.0,0.28678525013438316,0.0,0.0,1.7867281592627313,1.5,0.756405425772419,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47619047619047616,0.41999999985333336,0.5833333332847223,0.34654620668197983,0.575854700806713,0.07269571801493825
348,0.3787554734790473,2.9616069661587177,21.8869978230754,0.997624703087886,486.14705882352933,5509.666666666667,10.0,0.45454545454545453,1.0,0.45454545454545453,0.7272727272727273,0.7272727272727273,10,0.5,0.6599999999999999,4.0,2.3,26106.7,22,0.14473684210526316,1.380952380952381,0.1083514743716604,0.0,9.0,5.0,9.0,3.7612001156935624,0.3024919002098018,0.23809523809523808,0.6666666666666666,0,1.0,ChrisTowles,0.9,5.0,1.5951314818673865,0.5,2.0,0.9,2.3,1.0,0.0,0.1577666984775113,0.043478260869565216,0.03152007593208971,1.880904038415759,0.4523809523809524,1.083514743716604,2.6315789473684212,0.0,0.02904185827690221,0.01956189099461421,0.0,0.014077028595838616,1.0,0.47619047619047616,0.24342105260263158,0.8333333332638889,0.3607024347934269,0.8313539191706255,0.06896521352056176
35,0.3577981651376147,5.002778292276347,2.366178922022597,0.987012987012987,185.36842105263156,1174.0,10.0,2.5,1.0,0.45454545454545453,1.75,1.75,7,0.2857142857142857,0.8163265306122449,6.0,1.3,2466.1,31,0.0,1.0,0.0,0.0,55.0,92.0,6.0,5.83627165770228,0.23905460292452693,0.013333333333333334,0.6666666666666666,0,1.0,mopig,5.5,48.0,14.990737881179239,9.2,91.0,0.6,1.3,1.0,0.0,0.0977004691332171,0.0,0.0,3.4607163167708377,3.1866666666666665,5.949249861085386,7.384615384615385,0.3333333333333333,0.0,0.0,0.0,0.11666666666666665,1.0,0.47619047619047616,0.31666666666666665,0.5833333332847223,0.2684139552525993,0.575757575709596,0.17048657072447318
